id_reserva,id_hospede,id_quarto,id_hotel,data_checkin,data_checkout,canal_reserva,valor_diaria,status_reserva,data_reserva
863,391,Q052,5,2024-08-26 00:00:00,2024-09-01 00:00:00,Booking.com,1124.15,Confirmada,2024-08-19 00:00:00
864,58,Q030,3,2023-05-24 00:00:00,2023-06-01 00:00:00,Telefone,970.66,Confirmada,2023-05-02 00:00:00
865,281,Q044,4,2023-07-02 00:00:00,2023-07-08 00:00:00,Site Próprio,1060.49,Confirmada,2023-06-02 00:00:00
866,234,Q005,1,2024-10-06 00:00:00,2024-10-12 00:00:00,Telefone,2233.83,Confirmada,2024-08-23 00:00:00
867,325,Q031,3,2023-07-22 00:00:00,2023-07-31 00:00:00,Booking.com,1168.88,Confirmada,2023-06-13 00:00:00
868,151,Q017,2,2023-09-08 00:00:00,2023-09-20 00:00:00,Telefone,414.16,Confirmada,2023-09-07 00:00:00
869,37,Q021,2,2023-07-30 00:00:00,2023-08-08 00:00:00,Telefone,1939.58,Confirmada,2023-06-11 00:00:00
870,57,Q023,2,2024-12-01 00:00:00,2024-12-06 00:00:00,Site Próprio,2779.9,Confirmada,2024-10-18 00:00:00
871,342,Q056,5,2023-01-02 00:00:00,2023-01-07 00:00:00,Site Próprio,2736.05,No-show,2022-12-27 00:00:00
872,292,Q029,3,2024-12-10 00:00:00,2024-12-11 00:00:00,Telefone,1310.14,Confirmada,2024-10-13 00:00:00
873,93,Q053,5,2023-01-14 00:00:00,2023-01-24 00:00:00,Booking.com,2769.86,Confirmada,2022-11-17 00:00:00
874,108,Q014,2,2023-05-05 00:00:00,2023-05-10 00:00:00,Telefone,2495.23,Confirmada,2023-04-02 00:00:00
875,197,Q034,3,2024-02-19 00:00:00,2024-03-02 00:00:00,Site Próprio,421.57,Confirmada,2023-12-27 00:00:00
876,383,Q036,4,2023-10-04 00:00:00,2023-10-13 00:00:00,Booking.com,1340.93,Confirmada,2023-08-09 00:00:00
877,28,Q001,1,2024-03-13 00:00:00,2024-03-23 00:00:00,Telefone,1916.26,Confirmada,2024-03-02 00:00:00
878,283,Q029,3,2023-05-17 00:00:00,2023-05-23 00:00:00,Expedia,900.43,Confirmada,2023-05-07 00:00:00
879,78,Q015,2,2023-06-02 00:00:00,2023-06-04 00:00:00,Telefone,2281.97,Confirmada,2023-05-25 00:00:00
880,258,Q017,2,2024-08-03 00:00:00,2024-08-13 00:00:00,Site Próprio,1679.18,Confirmada,2024-07-07 00:00:00
881,385,Q043,4,2023-01-16 00:00:00,2023-01-28 00:00:00,Site Próprio,852.25,Confirmada,2023-01-07 00:00:00
882,124,Q013,2,2024-01-01 00:00:00,2024-01-05 00:00:00,Site Próprio,2378.82,Confirmada,2023-11-24 00:00:00
883,172,Q041,4,2024-05-02 00:00:00,2024-05-15 00:00:00,Site Próprio,816.91,Confirmada,2024-03-20 00:00:00
884,258,Q008,1,2023-09-02 00:00:00,2023-09-03 00:00:00,Telefone,2609.07,Confirmada,2023-08-20 00:00:00
885,43,Q005,1,2023-12-06 00:00:00,2023-12-19 00:00:00,Site Próprio,1113.99,Confirmada,2023-11-30 00:00:00
886,38,Q039,4,2024-06-08 00:00:00,2024-06-21 00:00:00,Agência de Viagem,873.18,Confirmada,2024-05-29 00:00:00
887,222,Q017,2,2023-11-29 00:00:00,2023-12-01 00:00:00,Telefone,1343.55,Confirmada,2023-11-18 00:00:00
888,255,Q045,5,2023-05-06 00:00:00,2023-05-20 00:00:00,Booking.com,2337.79,Confirmada,2023-03-16 00:00:00
889,260,Q005,1,2023-02-10 00:00:00,2023-02-16 00:00:00,Site Próprio,511.27,Confirmada,2022-12-24 00:00:00
890,208,Q021,2,2023-06-22 00:00:00,2023-06-26 00:00:00,Booking.com,1354.92,Confirmada,2023-05-10 00:00:00
891,123,Q036,4,2024-04-23 00:00:00,2024-04-24 00:00:00,Booking.com,1937.75,Confirmada,2024-04-16 00:00:00
892,45,Q019,2,2024-07-03 00:00:00,2024-07-14 00:00:00,Expedia,2784.33,Confirmada,2024-06-11 00:00:00
893,339,Q017,2,2024-11-17 00:00:00,2024-11-23 00:00:00,Booking.com,346.65,Confirmada,2024-10-21 00:00:00
894,80,Q036,4,2023-03-28 00:00:00,2023-03-30 00:00:00,Site Próprio,1634.68,Confirmada,2023-03-11 00:00:00
895,258,Q007,1,2024-11-27 00:00:00,2024-12-05 00:00:00,Expedia,744.75,Confirmada,2024-10-15 00:00:00
896,230,Q044,4,2023-10-26 00:00:00,2023-10-28 00:00:00,Telefone,2327.05,Confirmada,2023-09-25 00:00:00
897,35,Q015,2,2024-05-10 00:00:00,2024-05-17 00:00:00,Booking.com,1932.97,Confirmada,2024-05-08 00:00:00
898,369,Q022,2,2023-02-16 00:00:00,2023-03-01 00:00:00,Site Próprio,537.86,Confirmada,2023-01-26 00:00:00
899,114,Q013,2,2024-08-19 00:00:00,2024-08-31 00:00:00,Expedia,1137.34,Confirmada,2024-07-05 00:00:00
900,365,Q030,3,2023-10-11 00:00:00,2023-10-14 00:00:00,Agência de Viagem,1366.75,Confirmada,2023-10-10 00:00:00
901,279,Q014,2,2024-03-17 00:00:00,2024-03-31 00:00:00,Booking.com,1873.67,Overbooking,2024-03-07 00:00:00
902,59,Q025,3,2024-01-25 00:00:00,2024-01-27 00:00:00,Booking.com,259.24,Overbooking,2024-01-22 00:00:00
903,157,Q025,3,2024-08-27 00:00:00,2024-09-02 00:00:00,Telefone,2456.03,Confirmada,2024-07-20 00:00:00
904,273,Q044,4,2023-07-21 00:00:00,2023-07-26 00:00:00,Telefone,770.63,Confirmada,2023-06-04 00:00:00
905,192,Q026,3,2023-12-30 00:00:00,2024-01-08 00:00:00,Telefone,1749.51,Confirmada,2023-12-15 00:00:00
906,338,Q049,5,2024-05-29 00:00:00,2024-06-01 00:00:00,Telefone,307.07,Confirmada,2024-05-01 00:00:00
907,23,Q047,5,2024-06-28 00:00:00,2024-07-03 00:00:00,Expedia,553.2,Confirmada,2024-05-18 00:00:00
908,265,Q040,4,2024-05-02 00:00:00,2024-05-06 00:00:00,Telefone,1633.46,Confirmada,2024-03-28 00:00:00
909,206,Q028,3,2024-12-26 00:00:00,2024-12-27 00:00:00,Expedia,1480.57,Confirmada,2024-11-09 00:00:00
910,184,Q020,2,2023-11-10 00:00:00,2023-11-18 00:00:00,Expedia,469.8,Confirmada,2023-10-17 00:00:00
911,222,Q016,2,2024-11-01 00:00:00,2024-11-13 00:00:00,Expedia,1869.85,Confirmada,2024-09-17 00:00:00
912,281,Q005,1,2023-03-04 00:00:00,2023-03-10 00:00:00,Expedia,1294.55,Confirmada,2023-02-04 00:00:00
913,344,Q053,5,2023-11-09 00:00:00,2023-11-22 00:00:00,Booking.com,1118.02,Confirmada,2023-10-09 00:00:00
914,378,Q012,1,2023-07-10 00:00:00,2023-07-18 00:00:00,Site Próprio,1191.62,Confirmada,2023-06-22 00:00:00
915,365,Q035,4,2023-05-15 00:00:00,2023-05-21 00:00:00,Agência de Viagem,2462.53,Confirmada,2023-04-16 00:00:00
916,80,Q030,3,2023-11-18 00:00:00,2023-11-21 00:00:00,Booking.com,2067.61,Confirmada,2023-10-26 00:00:00
917,346,Q024,3,2023-09-09 00:00:00,2023-09-15 00:00:00,Site Próprio,2421.76,Confirmada,2023-07-13 00:00:00
918,218,Q007,1,2023-07-16 00:00:00,2023-07-19 00:00:00,Expedia,1548.55,Confirmada,2023-07-08 00:00:00
919,262,Q031,3,2024-02-12 00:00:00,2024-02-22 00:00:00,Expedia,2766.34,Confirmada,2024-01-17 00:00:00
920,195,Q037,4,2023-01-12 00:00:00,2023-01-24 00:00:00,Expedia,540.88,Confirmada,2022-12-22 00:00:00
921,348,Q026,3,2023-02-05 00:00:00,2023-02-15 00:00:00,Booking.com,777.48,Confirmada,2022-12-29 00:00:00
922,119,Q054,5,2023-10-28 00:00:00,2023-10-30 00:00:00,Booking.com,2055.77,Confirmada,2023-09-03 00:00:00
923,242,Q016,2,2024-08-23 00:00:00,2024-09-05 00:00:00,Telefone,2499.24,Confirmada,2024-08-15 00:00:00
924,167,Q010,1,2024-06-12 00:00:00,2024-06-23 00:00:00,Telefone,479.52,Confirmada,2024-05-13 00:00:00
925,109,Q004,1,2024-03-27 00:00:00,2024-04-01 00:00:00,Agência de Viagem,2583.63,Confirmada,2024-03-26 00:00:00
926,170,Q014,2,2024-02-14 00:00:00,2024-02-18 00:00:00,Agência de Viagem,871.11,Confirmada,2024-01-07 00:00:00
927,325,Q019,2,2023-02-08 00:00:00,2023-02-17 00:00:00,Telefone,2316.67,Confirmada,2023-01-21 00:00:00
928,240,Q042,4,2023-01-14 00:00:00,2023-01-15 00:00:00,Agência de Viagem,1427.96,Confirmada,2022-12-06 00:00:00
929,399,Q047,5,2024-09-05 00:00:00,2024-09-19 00:00:00,Agência de Viagem,1648.29,Confirmada,2024-08-11 00:00:00
930,134,Q014,2,2024-03-26 00:00:00,2024-03-28 00:00:00,Expedia,1427.73,Confirmada,2024-03-12 00:00:00
931,48,Q002,1,2023-04-04 00:00:00,2023-04-07 00:00:00,Expedia,262.25,Confirmada,2023-03-08 00:00:00
932,149,Q052,5,2024-12-19 00:00:00,2024-12-25 00:00:00,Telefone,1189.52,Confirmada,2024-11-03 00:00:00
933,262,Q014,2,2024-06-24 00:00:00,2024-07-02 00:00:00,Site Próprio,1198.12,Confirmada,2024-04-29 00:00:00
934,113,Q048,5,2024-02-01 00:00:00,2024-02-07 00:00:00,Expedia,1785.01,Confirmada,2023-12-27 00:00:00
935,146,Q049,5,2023-03-28 00:00:00,2023-04-07 00:00:00,Expedia,2400.56,Confirmada,2023-03-04 00:00:00
936,168,Q055,5,2023-05-21 00:00:00,2023-05-27 00:00:00,Site Próprio,1113.48,Confirmada,2023-04-24 00:00:00
937,114,Q006,1,2024-02-16 00:00:00,2024-02-17 00:00:00,Booking.com,2796.07,Confirmada,2024-02-03 00:00:00
938,185,Q052,5,2024-02-20 00:00:00,2024-02-25 00:00:00,Booking.com,689.39,Confirmada,2024-01-05 00:00:00
939,192,Q037,4,2023-03-01 00:00:00,2023-03-02 00:00:00,Agência de Viagem,810.26,Confirmada,2023-02-08 00:00:00
940,255,Q035,4,2024-07-12 00:00:00,2024-07-20 00:00:00,Booking.com,1631.02,Confirmada,2024-07-07 00:00:00
941,133,Q015,2,2024-10-22 00:00:00,2024-10-31 00:00:00,Booking.com,2040.45,Cancelada,2024-09-02 00:00:00
942,261,Q023,2,2023-11-18 00:00:00,2023-11-23 00:00:00,Telefone,1612.22,Confirmada,2023-10-03 00:00:00
943,57,Q044,4,2023-05-18 00:00:00,2023-05-23 00:00:00,Expedia,1017.58,Confirmada,2023-05-05 00:00:00
944,400,Q054,5,2024-08-08 00:00:00,2024-08-22 00:00:00,Booking.com,1963.27,Confirmada,2024-06-21 00:00:00
945,65,Q033,3,2024-01-08 00:00:00,2024-01-16 00:00:00,Agência de Viagem,1652.07,Confirmada,2023-12-28 00:00:00
946,55,Q011,1,2023-03-24 00:00:00,2023-04-03 00:00:00,Telefone,334.64,Confirmada,2023-01-23 00:00:00
947,76,Q056,5,2023-10-01 00:00:00,2023-10-14 00:00:00,Site Próprio,701.85,Confirmada,2023-08-09 00:00:00
948,9,Q045,5,2024-09-25 00:00:00,2024-09-29 00:00:00,Agência de Viagem,471.67,Confirmada,2024-08-03 00:00:00
949,123,Q043,4,2023-07-06 00:00:00,2023-07-10 00:00:00,Expedia,2541.33,Confirmada,2023-06-14 00:00:00
950,68,Q045,5,2023-12-11 00:00:00,2023-12-17 00:00:00,Site Próprio,2569.47,Confirmada,2023-12-09 00:00:00
951,62,Q056,5,2023-02-21 00:00:00,2023-02-24 00:00:00,Expedia,1962.53,Confirmada,2023-02-01 00:00:00
952,226,Q004,1,2024-09-09 00:00:00,2024-09-22 00:00:00,Expedia,1660.3,Confirmada,2024-09-08 00:00:00
953,147,Q012,1,2023-08-22 00:00:00,2023-08-27 00:00:00,Site Próprio,2669.88,Confirmada,2023-07-10 00:00:00
954,314,Q052,5,2024-09-07 00:00:00,2024-09-21 00:00:00,Booking.com,1223.73,Confirmada,2024-08-03 00:00:00
955,234,Q041,4,2023-07-21 00:00:00,2023-07-25 00:00:00,Expedia,940.42,Confirmada,2023-05-28 00:00:00
956,69,Q048,5,2024-12-12 00:00:00,2024-12-17 00:00:00,Agência de Viagem,366.29,Confirmada,2024-12-05 00:00:00
957,189,Q020,2,2024-04-17 00:00:00,2024-04-26 00:00:00,Expedia,1528.24,Confirmada,2024-04-15 00:00:00
958,393,Q057,5,2024-12-25 00:00:00,2024-12-31 00:00:00,Agência de Viagem,784.82,Confirmada,2024-12-02 00:00:00
959,81,Q041,4,2024-06-21 00:00:00,2024-07-04 00:00:00,Booking.com,1333.92,Confirmada,2024-06-09 00:00:00
960,108,Q043,4,2023-07-22 00:00:00,2023-08-02 00:00:00,Booking.com,1150.9,Confirmada,2023-05-31 00:00:00
961,142,Q005,1,2023-12-23 00:00:00,2024-01-03 00:00:00,Site Próprio,1480.12,Confirmada,2023-11-28 00:00:00
962,112,Q054,5,2023-11-20 00:00:00,2023-11-27 00:00:00,Site Próprio,2474.42,Confirmada,2023-10-31 00:00:00
963,283,Q026,3,2024-07-19 00:00:00,2024-07-29 00:00:00,Telefone,1846.39,Confirmada,2024-07-10 00:00:00
964,345,Q017,2,2023-04-08 00:00:00,2023-04-21 00:00:00,Agência de Viagem,2328.71,Confirmada,2023-03-11 00:00:00
965,52,Q038,4,2023-06-09 00:00:00,2023-06-16 00:00:00,Booking.com,1549.38,Confirmada,2023-05-30 00:00:00
966,330,Q027,3,2024-03-20 00:00:00,2024-03-27 00:00:00,Expedia,629.73,Confirmada,2024-03-08 00:00:00
967,83,Q048,5,2024-05-01 00:00:00,2024-05-11 00:00:00,Telefone,742.47,Confirmada,2024-03-20 00:00:00
968,51,Q052,5,2023-01-18 00:00:00,2023-02-01 00:00:00,Booking.com,1382.98,Confirmada,2022-11-22 00:00:00
969,276,Q046,5,2024-03-21 00:00:00,2024-03-25 00:00:00,Expedia,1857.57,Confirmada,2024-02-11 00:00:00
970,89,Q022,2,2024-10-25 00:00:00,2024-10-31 00:00:00,Expedia,515.98,Confirmada,2024-09-03 00:00:00
971,81,Q011,1,2024-12-08 00:00:00,2024-12-13 00:00:00,Booking.com,893.79,Confirmada,2024-10-17 00:00:00
972,294,Q001,1,2023-02-21 00:00:00,2023-02-25 00:00:00,Booking.com,774.86,Confirmada,2023-02-04 00:00:00
973,135,Q025,3,2024-05-16 00:00:00,2024-05-19 00:00:00,Expedia,250.46,Confirmada,2024-03-18 00:00:00
974,191,Q038,4,2023-09-06 00:00:00,2023-09-19 00:00:00,Agência de Viagem,540.91,Confirmada,2023-08-22 00:00:00
975,169,Q002,1,2023-04-21 00:00:00,2023-04-29 00:00:00,Agência de Viagem,2239.85,Confirmada,2023-04-06 00:00:00
976,19,Q018,2,2023-11-17 00:00:00,2023-11-30 00:00:00,Agência de Viagem,1299.96,Confirmada,2023-09-18 00:00:00
977,115,Q051,5,2023-11-16 00:00:00,2023-11-23 00:00:00,Site Próprio,1827.74,Confirmada,2023-09-25 00:00:00
978,226,Q056,5,2024-11-24 00:00:00,2024-12-01 00:00:00,Telefone,2209.91,Confirmada,2024-10-01 00:00:00
979,92,Q039,4,2024-02-21 00:00:00,2024-03-06 00:00:00,Agência de Viagem,788.3,Confirmada,2024-02-17 00:00:00
980,237,Q048,5,2024-08-11 00:00:00,2024-08-15 00:00:00,Telefone,1546.96,Confirmada,2024-08-03 00:00:00
981,189,Q011,1,2024-03-17 00:00:00,2024-03-18 00:00:00,Site Próprio,910.14,Confirmada,2024-02-14 00:00:00
982,241,Q016,2,2023-05-15 00:00:00,2023-05-29 00:00:00,Expedia,1356.78,Confirmada,2023-04-04 00:00:00
983,330,Q015,2,2024-02-07 00:00:00,2024-02-18 00:00:00,Site Próprio,1927.39,Confirmada,2024-02-05 00:00:00
984,369,Q042,4,2023-11-29 00:00:00,2023-12-08 00:00:00,Telefone,840.32,Confirmada,2023-11-24 00:00:00
985,344,Q013,2,2023-03-22 00:00:00,2023-03-27 00:00:00,Site Próprio,2266.19,Confirmada,2023-03-02 00:00:00
986,84,Q056,5,2023-04-29 00:00:00,2023-05-01 00:00:00,Site Próprio,2788.69,Confirmada,2023-04-09 00:00:00
987,189,Q012,1,2024-12-22 00:00:00,2024-12-25 00:00:00,Telefone,1257.13,Confirmada,2024-11-19 00:00:00
988,61,Q036,4,2024-06-19 00:00:00,2024-06-27 00:00:00,Expedia,1492.14,Confirmada,2024-05-21 00:00:00
989,223,Q036,4,2023-08-22 00:00:00,2023-08-29 00:00:00,Booking.com,1070.52,Confirmada,2023-07-11 00:00:00
990,266,Q041,4,2024-07-23 00:00:00,2024-07-28 00:00:00,Site Próprio,1745.05,Confirmada,2024-06-11 00:00:00
991,104,Q039,4,2023-06-07 00:00:00,2023-06-15 00:00:00,Agência de Viagem,2195.19,Confirmada,2023-05-20 00:00:00
992,309,Q026,3,2024-06-15 00:00:00,2024-06-18 00:00:00,Agência de Viagem,629.13,Confirmada,2024-05-28 00:00:00
993,288,Q014,2,2023-01-18 00:00:00,2023-01-25 00:00:00,Site Próprio,336.34,Confirmada,2022-12-20 00:00:00
994,226,Q033,3,2023-03-06 00:00:00,2023-03-08 00:00:00,Site Próprio,1282.96,Confirmada,2023-02-01 00:00:00
995,187,Q007,1,2023-05-10 00:00:00,2023-05-23 00:00:00,Agência de Viagem,476.23,Confirmada,2023-05-08 00:00:00
996,114,Q021,2,2024-10-15 00:00:00,2024-10-17 00:00:00,Site Próprio,1659.53,Confirmada,2024-09-06 00:00:00
997,71,Q046,5,2023-10-24 00:00:00,2023-11-07 00:00:00,Agência de Viagem,1374.8,Confirmada,2023-09-16 00:00:00
998,25,Q018,2,2024-07-30 00:00:00,2024-08-11 00:00:00,Site Próprio,1634.99,Confirmada,2024-06-17 00:00:00
999,306,Q039,4,2023-03-01 00:00:00,2023-03-15 00:00:00,Site Próprio,506.11,Confirmada,2023-02-24 00:00:00
1000,111,Q056,5,2024-08-24 00:00:00,2024-09-07 00:00:00,Expedia,1977.95,Confirmada,2024-08-05 00:00:00
1001,331,Q046,5,2025-09-02,2025-09-05,Telefone,281.17,Confirmada,2025-08-08
1002,206,Q007,1,2025-02-20,2025-02-21,Site Próprio,2290.25,Confirmada,2025-01-26
1003,15,Q010,1,2025-10-11,2025-10-20,Site Próprio,2320.66,Cancelada,2025-09-28
1004,117,Q012,1,2025-07-23,2025-07-31,Expedia,1641.7,Confirmada,2025-07-21
1005,107,Q048,5,2025-03-04,2025-03-08,Telefone,364.85,Confirmada,2025-02-23
1006,301,Q025,3,2025-08-24,2025-08-29,Agência de Viagem,2409.15,Confirmada,2025-07-18
1007,229,Q032,3,2025-09-30,2025-10-08,Agência de Viagem,2088.75,Confirmada,2025-08-24
1008,389,Q045,5,2025-06-19,2025-06-29,Booking.com,1181.97,Confirmada,2025-05-15
1009,144,Q026,3,2025-06-19,2025-06-24,Expedia,477.82,Cancelado,2025-06-09
1010,141,Q032,3,2025-10-16,2025-10-19,Site Próprio,1199.73,Confirmada,2025-09-06
1011,284,Q053,5,2025-10-20,2025-10-23,Telefone,2683.05,Confirmada,2025-09-28
1012,13,Q033,3,2025-09-16,2025-09-26,Agência de Viagem,2080.93,Confirmada,2025-09-02
1013,324,Q015,2,2025-08-16,2025-08-26,Booking.com,957.15,Confirmada,2025-08-15
1014,73,Q038,4,2025-03-30,2025-04-03,Expedia,959.54,Cancelada,2025-03-21
1015,78,Q029,3,2025-07-22,2025-07-26,Telefone,2248.79,Confirmada,2025-07-10
1016,124,Q047,5,2025-08-03,2025-08-09,Agencia de Viagem,1739.99,No-show,2025-08-02
1017,183,Q032,3,2025-07-09,2025-07-18,Agência de Viagem,1134.01,Overbooking,2025-07-04
1018,376,Q017,2,2025-09-17,2025-09-25,Telefone,1398.41,Confirmada,2025-08-08
1019,399,Q025,3,2025-05-08,2025-05-18,Booking.com,954.43,Confirmada,2025-04-30
1020,334,Q020,2,2025-04-04,2025-04-13,Site Próprio,546.59,Confirmada,2025-03-18
1021,4,Q045,5,2025-10-27,2025-10-29,Telefone,1840.73,Cancelada,2025-10-05
1022,135,Q023,2,2025-05-18,2025-05-22,Site Próprio,1990.5,Confirmada,2025-04-12
1023,137,Q032,3,2025-06-12,2025-06-16,Expedia,1482.43,Overbooking,2025-05-02
1024,12,Q006,1,2025-09-30,2025-10-10,Agência de Viagem,1729.27,No-show,2025-08-16
1025,201,Q011,1,2025-07-24,2025-07-30,Agência de Viagem,408.28,No-show,2025-07-18
1026,52,Q025,3,2025-09-26,2025-10-03,Agência de Viagem,1704.32,no-show,2025-09-20
1027,389,Q029,3,2025-09-23,2025-09-24,Booking.com,1707.53,No-show,2025-08-24
1028,132,Q006,1,2025-05-13,2025-05-15,Agência de Viagem,283.03,Cancelada,2025-04-03
1029,131,Q034,3,2025-01-24,2025-01-25,Site Próprio,2816.05,Confirmada,2025-01-04
1030,88,Q035,4,2025-07-10,2025-07-19,Expedia,1854.3,Confirmada,2025-05-29
1031,314,Q015,2,2025-05-01,2025-05-06,Site Próprio,,Confirmada,2025-03-31
1032,122,Q016,2,2025-02-25,2025-03-04,Expedia,666.12,Confirmada,2025-01-12
1033,30,Q027,3,2025-08-03,2025-08-12,Telefone,629.57,Confirmada,2025-06-22
1034,24,Q016,2,2025-09-21,2025-09-23,Expedia,2564.0,Confirmada,2025-09-02
1035,70,Q005,1,2025-01-12,2025-01-16,Expedia,2595.29,Confirmada,2024-12-25
1036,38,Q003,1,2025-03-13,2025-03-14,Booking.com,841.15,Cancelada,2025-02-09
1037,77,Q054,5,2025-02-19,2025-02-28,Site Próprio,813.37,Overbooking,2025-01-07
1038,58,Q023,2,2025-02-02,2025-02-08,Booking.com,1944.4,Confirmada,2025-01-24
1039,127,Q042,4,2025-03-27,2025-04-02,Telefone,788.34,Confirmada,2025-03-12
1040,161,Q017,2,2025-03-22,2025-04-01,Agência de Viagem,2787.77,Confirmada,2025-02-22
1041,69,Q023,2,2025-03-02,2025-03-06,Site Próprio,2429.94,No-show,2025-02-10
1042,360,Q022,2,2025-10-03,2025-10-07,Agência de Viagem,1606.88,Overbooking,2025-09-03
1043,400,Q007,1,2025-06-14,2025-06-22,Booking.com,2425.64,Confirmada,2025-05-22
1044,332,Q011,1,2025-10-26,2025-11-01,Site Próprio,1829.89,Confirmada,2025-09-14
1045,160,Q012,1,2025-05-29,2025-06-04,Agencia de Viagem,2815.24,Confirmada,2025-04-29
1046,289,Q012,1,2025-04-19,2025-04-29,Site Próprio,1166.64,Confirmada,2025-04-10
1047,339,Q050,5,2025-06-20,2025-06-29,Expedia,790.6,Confirmada,2025-06-12
1048,301,Q037,4,2025-01-27,2025-02-05,Expedia,2553.98,Cancelada,2024-12-16
1049,164,Q016,2,2025-04-04,2025-04-13,Agência de Viagem,2455.22,Confirmada,2025-03-09
1050,86,Q027,3,2025-04-09,2025-04-19,Site Próprio,1424.18,Confirmada,2025-03-31
1051,52,Q014,2,2025-08-03,2025-08-02,Telefone,1409.41,Confirmada,2025-07-01
1052,82,Q028,3,2025-07-10,2025-07-15,Site Próprio,2055.6,Confirmada,2025-06-06
1053,125,Q028,3,2025-08-13,2025-08-21,Expedia,1751.08,No-show,2025-07-29
1054,344,Q038,4,2025-04-13,2025-04-16,Expedia,384.28,No-show,2025-03-26
1055,109,Q011,1,2025-06-03,2025-06-10,Booking.com,364.17,Confirmada,2025-05-27
1056,166,Q034,3,2025-07-01,2025-07-09,Site Próprio,2298.45,Confirmada,2025-05-30
1057,188,Q020,2,2025-08-06,2025-08-08,Booking.com,1393.39,Confirmada,2025-07-15
1058,346,Q046,5,2025-05-30,2025-06-06,Telefone,1796.24,Confirmada,2025-05-18
1059,179,Q038,4,2025-01-05,2025-01-14,Agência de Viagem,535.43,Confirmada,2024-12-09
1060,361,Q007,1,2025-06-16,2025-06-26,Agência de Viagem,1987.69,Confirmada,2025-05-19
1061,263,Q042,4,2025-04-18,2025-04-19,Telefone,935.33,no-show,2025-03-15
1062,381,Q008,1,2025-10-22,2025-10-23,Site Próprio,2598.48,Confirmada,2025-10-07
1063,241,Q029,3,2025-08-31,2025-09-01,Expedia,2697.34,Cancelada,2025-08-01
1064,128,Q019,2,2025-03-10,2025-03-17,Expedia,2701.24,Overbooking,2025-02-11
1065,204,Q036,4,2025-09-30,2025-10-04,Expedia,1799.38,Confirmada,2025-09-03
1066,389,Q048,5,2025-10-11,2025-10-20,Booking.com,1280.06,Confirmada,2025-09-15
1067,337,Q043,4,2025-01-21,2025-01-28,Booking.com,385.82,Confirmada,2024-12-23
1068,1,Q041,4,2025-04-04,2025-04-05,Telefone,1707.94,Confirmada,2025-03-31
1069,300,Q003,1,2025-06-06,2025-06-15,Booking.com,1689.77,Confirmada,2025-05-15
1070,142,Q033,3,2025-09-26,2025-09-28,Telefone,1040.58,Confirmada,2025-08-18
1071,678,Q033,3,2025-03-08,2025-03-15,Booking.com,1418.66,Confirmada,2025-02-20
1072,319,Q031,3,2025-02-08,2025-02-14,Site Próprio,1523.67,Confirmada,2025-01-16
1073,390,Q018,2,2025-02-02,2025-02-06,Agência de Viagem,1870.96,No-show,2024-12-28
1074,62,Q021,2,2025-01-26,2025-01-28,Telefone,1111.93,Confirmada,2025-01-18
1075,300,Q014,2,2025-04-18,2025-04-25,Agência de Viagem,756.94,Confirmada,2025-03-21
1076,267,Q038,4,2025-09-07,2025-09-13,Expedia,343.18,Confirmada,2025-08-14
1077,7,Q004,1,2025-08-11,2025-08-13,Expedia,619.05,Cancelada,2025-07-03
1078,225,Q032,3,2025-05-22,2025-05-28,Site Próprio,951.74,Confirmada,2025-05-12
1079,216,Q039,4,2025-04-25,2025-05-04,Site Próprio,545.63,Cancelada,2025-03-21
1080,68,Q040,4,2025-10-22,2025-10-29,Booking.com,1692.43,Confirmada,2025-09-26
1081,19,Q044,4,2025-08-29,2025-09-07,Telefone,2823.24,Confirmada,2025-08-24
1082,154,Q026,3,2025-05-13,2025-05-20,Expedia,2553.83,Confirmada,2025-05-08
1083,180,Q015,2,2025-09-03,2025-09-05,Agência de Viagem,2245.99,Confirmada,2025-08-06
1084,120,Q001,1,2025-02-14,2025-02-22,Telefone,2085.31,Cancelada,2025-01-30
1085,373,Q030,3,2025-06-02,2025-06-03,Site Próprio,1544.33,Confirmada,2025-06-01
1086,44,Q008,1,2025-10-18,2025-10-21,Site Próprio,798.7,Cancelada,2025-09-16
1087,310,Q043,4,2025-03-15,2025-03-23,Site Próprio,501.76,Confirmada,2025-03-12
1088,86,Q019,2,2025-08-02,2025-08-03,Agência de Viagem,453.56,Confirmada,2025-07-29
1089,318,Q053,5,2025-04-05,2025-04-08,EXPEDIA,1302.94,Confirmada,2025-03-29
1090,56,Q054,5,2025-04-21,2025-04-25,Telefone,1403.48,Confirmada,2025-03-26
1091,286,Q023,2,2025-05-29,2025-06-08,Telefone,2804.9,Cancelada,2025-05-28
1092,70,Q017,2,2025-03-24,2025-04-01,Agência de Viagem,1440.94,Confirmada,2025-03-14
1093,253,Q023,2,2025-05-30,2025-06-07,Site Próprio,2321.59,Confirmada,2025-05-24
1094,116,Q021,2,2025-02-15,2025-02-19,Telefone,2137.17,Confirmada,2025-01-24
1095,274,Q023,2,2025-07-29,2025-08-05,Booking.com,1564.53,Confirmada,2025-07-08
1096,369,Q020,2,2025-05-27,2025-05-31,Site Próprio,2523.64,Cancelado,2025-05-16
1097,168,Q022,2,2025-03-30,2025-04-06,Booking.com,395.33,Confirmada,2025-02-17
1098,21,Q052,5,2025-04-30,2025-05-05,Telefone,2427.26,Confirmada,2025-04-17
